ArrayTaskID datFile parFile clsize saveFile index1 index2 seed
1 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_1.csv 22501 22501 1493
2 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_2.csv 22502 22502 1493
3 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_3.csv 22503 22503 1493
4 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_4.csv 22504 22504 1493
5 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_5.csv 22505 22505 1493
6 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_6.csv 22506 22506 1493
7 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_7.csv 22507 22507 1493
8 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_8.csv 22508 22508 1493
9 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_9.csv 22509 22509 1493
10 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_10.csv 22510 22510 1493
11 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_11.csv 22511 22511 1493
12 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_12.csv 22512 22512 1493
13 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_13.csv 22513 22513 1493
14 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_14.csv 22514 22514 1493
15 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_15.csv 22515 22515 1493
16 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_16.csv 22516 22516 1493
17 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_17.csv 22517 22517 1493
18 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_18.csv 22518 22518 1493
19 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_19.csv 22519 22519 1493
20 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_20.csv 22520 22520 1493
21 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_21.csv 22521 22521 1493
22 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_22.csv 22522 22522 1493
23 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_23.csv 22523 22523 1493
24 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_24.csv 22524 22524 1493
25 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_25.csv 22525 22525 1493
26 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_26.csv 22526 22526 1493
27 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_27.csv 22527 22527 1493
28 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_28.csv 22528 22528 1493
29 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_29.csv 22529 22529 1493
30 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_30.csv 22530 22530 1493
31 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_31.csv 22531 22531 1493
32 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_32.csv 22532 22532 1493
33 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_33.csv 22533 22533 1493
34 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_34.csv 22534 22534 1493
35 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_35.csv 22535 22535 1493
36 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_36.csv 22536 22536 1493
37 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_37.csv 22537 22537 1493
38 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_38.csv 22538 22538 1493
39 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_39.csv 22539 22539 1493
40 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_40.csv 22540 22540 1493
41 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_41.csv 22541 22541 1493
42 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_42.csv 22542 22542 1493
43 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_43.csv 22543 22543 1493
44 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_44.csv 22544 22544 1493
45 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_45.csv 22545 22545 1493
46 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_46.csv 22546 22546 1493
47 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_47.csv 22547 22547 1493
48 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_48.csv 22548 22548 1493
49 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_49.csv 22549 22549 1493
50 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_50.csv 22550 22550 1493
51 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_51.csv 22551 22551 1493
52 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_52.csv 22552 22552 1493
53 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_53.csv 22553 22553 1493
54 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_54.csv 22554 22554 1493
55 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_55.csv 22555 22555 1493
56 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_56.csv 22556 22556 1493
57 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_57.csv 22557 22557 1493
58 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_58.csv 22558 22558 1493
59 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_59.csv 22559 22559 1493
60 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_60.csv 22560 22560 1493
61 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_61.csv 22561 22561 1493
62 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_62.csv 22562 22562 1493
63 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_63.csv 22563 22563 1493
64 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_64.csv 22564 22564 1493
65 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_65.csv 22565 22565 1493
66 data/missingDatasets/pois_sim_randMiss_A.rds data/missingDatasets/pois_sim_params.rds 5 Model_Runs/poiss_Sim_mods/RickerA_resultTable_66.csv 22566 22566 1493
